INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
4611	npc_C0_ABTEST	215	50001	6	0	0	1000	2	-11	1	0
4612	npc_C0_ABTEST	216	50001	6	0	0	1000	3	-11	1	0
4613	npc_C0_ABTEST	217	50001	6	0	0	1000	1	8	1	0
4614	npc_C0_ABTEST	218	50001	6	0	0	1000	0	8	1	0
4615	npc_C0_ABTEST	220	50001	6	0	0	1000	-1	8	1	0
4616	npc_C0_ABTEST	221	50001	6	0	0	1000	3	7	1	0
4617	npc_C0_ABTEST	222	50001	6	0	0	1000	3	8	1	0
4618	npc_C0_ABTEST	223	50001	6	0	0	1000	-8	0	1	0
4619	npc_C0_ABTEST	224	50001	6	0	0	1000	-8	-1	1	0
4620	npc_C0_ABTEST	225	50001	6	0	0	1000	-8	-2	1	0
4621	npc_C0_ABTEST	226	50001	6	0	0	1000	-8	-3	1	0
4622	npc_C0_ABTEST	227	50001	6	0	0	1000	-8	-4	1	0
4623	npc_C0_ABTEST	228	50001	6	0	0	1000	4	-10	1	0
4624	npc_C0_ABTEST	230	50001	6	0	0	1000	4	-9	1	0
4625	npc_C0_ABTEST	231	50001	6	0	0	1000	-1	-11	1	0
4626	npc_C0_ABTEST	232	50001	6	0	0	1000	-1	-10	1	0
4627	npc_C0_ABTEST	233	50001	6	0	0	1000	-1	-9	1	0
4628	npc_C0_ABTEST	234	50001	6	0	0	1000	4	-8	1	0
4629	npc_C0_ABTEST	235	50001	6	0	0	1000	4	-7	1	0
4630	npc_C0_ABTEST	236	50001	6	0	0	1000	-8	1	1	0
4631	npc_C0_ABTEST	237	20001	0	0	0	750	-2	-19	1	0
4632	npc_C0_ABTEST	238	20001	0	0	0	750	15	-8	1	0
4633	npc_C0_ABTEST	239	20001	0	0	0	750	17	0	1	0
4634	npc_C0_ABTEST	240	20001	0	0	0	750	-15	-1	1	0
4635	npc_C0_ABTEST	241	20002	1	0	0	750	10	7	1	0
4636	npc_C0_ABTEST	242	20002	1	0	0	750	-9	-15	1	0
4637	npc_C0_ABTEST	243	20003	2	0	0	750	-15	-10	1	0
4638	npc_C0_ABTEST	244	20003	2	0	0	750	0	12	1	0
4639	npc_C0_ABTEST	245	20004	2	0	0	750	6	-17	1	1200000
4640	npc_C0_ABTEST	246	20004	2	0	0	750	-9	6	1	1200000
4641	npc_C0_ABTEST	247	50001	6	0	0	1000	-1	-8	1	0
4642	npc_C0_ABTEST	248	50001	6	0	0	1000	-1	-7	1	0
4643	npc_C0_ABTEST	252	50001	6	0	0	1000	11	-4	1	0
4644	npc_C0_ABTEST	253	50001	6	0	0	1000	10	-4	1	0
4645	npc_C0_ABTEST	254	50001	6	0	0	1000	9	-4	1	0
4646	npc_C0_ABTEST	255	50001	6	0	0	1000	8	-4	1	0
4647	npc_C0_ABTEST	256	50001	6	0	0	1000	7	-4	1	0
4648	npc_C0_ABTEST	257	50001	6	0	0	1000	3	6	1	0
4649	npc_C0_ABTEST	259	50001	6	0	0	1000	3	4	1	0
4650	npc_C0_ABTEST	260	50001	6	0	0	1000	-2	8	1	0
4651	npc_C0_ABTEST	262	50001	6	0	0	1000	-2	7	1	0
4652	npc_C0_ABTEST	263	50001	6	0	0	1000	-2	5	1	0
4653	npc_C0_ABTEST	264	50001	6	0	0	1000	-2	4	1	0
4654	npc_C0_ABTEST	265	50001	6	0	0	1000	-7	1	1	0
4655	npc_C0_ABTEST	266	50001	6	0	0	1000	-6	1	1	0
4656	npc_C0_ABTEST	267	50001	6	0	0	1000	-5	1	1	0
4657	npc_C0_ABTEST	268	50001	6	0	0	1000	-4	1	1	0
4658	npc_C0_ABTEST	269	50001	6	0	0	1000	-7	-4	1	0
4659	npc_C0_ABTEST	270	50001	6	0	0	1000	-6	-4	1	0
4660	npc_C0_ABTEST	271	50001	6	0	0	1000	-5	-4	1	0
4661	npc_C0_ABTEST	272	50001	6	0	0	1000	-4	-4	1	0
4662	npc_C0_ABTEST	1	10001	5	1	0	8800	-3	-6	1	14398619
4866	npc_C0_ABTEST	476	50001	6	0	0	1000	11	1	1	0
4867	npc_C0_ABTEST	477	50001	6	0	0	1000	10	1	1	0
4868	npc_C0_ABTEST	478	50001	6	0	0	1000	9	1	1	0
4869	npc_C0_ABTEST	479	50001	6	0	0	1000	8	1	1	0
4870	npc_C0_ABTEST	480	50001	6	0	0	1000	7	1	1	0
4871	npc_C1	202	40001	6	1	0	12000	7	-3	1	24285403
4872	npc_C1	203	40001	6	1	0	12000	0	-10	1	24286966
4873	npc_C1	204	40001	6	1	1	12000	-7	-3	1	24286512
4874	npc_C1	206	40001	6	1	1	12000	-1	4	1	24262693
4875	npc_C1	237	20001	0	2	0	2400	-2	-19	1	5534922
4876	npc_C1	238	20001	0	2	0	2400	14	-9	1	5534280
4877	npc_C1	239	20001	0	2	0	2400	15	-1	1	5533605
4878	npc_C1	240	20001	0	2	0	2400	-15	-1	1	5531494
4879	npc_C1	241	20002	1	2	0	2400	10	6	1	5533068
4880	npc_C1	242	20002	1	2	0	2400	-9	-15	1	5535547
4881	npc_C1	243	20003	2	2	0	2550	-15	-10	1	0
4882	npc_C1	244	20003	2	2	0	2550	0	10	1	0
4883	npc_C1	245	20004	2	2	0	2550	6	-17	1	0
4884	npc_C1	246	20004	2	2	0	2550	-9	6	1	0
4885	npc_C1	1	10001	5	1	0	8800	-3	-6	1	172798077
5067	npc_C1	475	40002	6	0	1	6000	-21	12	1	43199013
5068	npc_C1	476	40002	6	0	1	6000	18	14	1	43200000
5069	npc_C1	477	40002	6	0	0	6000	17	-22	1	43199722
5070	npc_C1	478	40002	6	0	0	6000	-18	-25	1	43199700
5071	npc_C1	207	50001	6	0	0	1000	11	1	1	0
5072	npc_C1	208	50001	6	0	0	1000	11	0	1	0
5073	npc_C1	209	50001	6	0	0	1000	11	-1	1	0
5074	npc_C1	210	50001	6	0	0	1000	11	-2	1	0
5075	npc_C1	211	50001	6	0	0	1000	11	-3	1	0
5076	npc_C1	212	50001	6	0	0	1000	0	-11	1	0
5077	npc_C1	213	50001	6	0	0	1000	4	-11	1	0
5078	npc_C1	214	50001	6	0	0	1000	1	-11	1	0
5079	npc_C1	215	50001	6	0	0	1000	2	-11	1	0
5080	npc_C1	216	50001	6	0	0	1000	3	-11	1	0
5081	npc_C1	217	50001	6	0	0	1000	1	8	1	0
5082	npc_C1	218	50001	6	0	0	1000	0	8	1	0
5083	npc_C1	219	50001	6	0	0	1000	2	8	1	0
5084	npc_C1	220	50001	6	0	0	1000	-1	8	1	0
5085	npc_C1	221	50001	6	0	0	1000	3	7	1	0
5086	npc_C1	222	50001	6	0	0	1000	3	8	1	0
5087	npc_C1	223	50001	6	0	0	1000	-8	0	1	0
5088	npc_C1	224	50001	6	0	0	1000	-8	-1	1	0
5089	npc_C1	225	50001	6	0	0	1000	-8	-2	1	0
5090	npc_C1	226	50001	6	0	0	1000	-8	-3	1	0
5091	npc_C1	227	50001	6	0	0	1000	-8	-4	1	0
5092	npc_C1	228	50001	6	0	0	1000	4	-10	1	0
5093	npc_C1	229	50001	6	0	0	1000	10	1	1	0
5094	npc_C1	230	50001	6	0	0	1000	4	-9	1	0
5095	npc_C1	231	50001	6	0	0	1000	-1	-11	1	0
5096	npc_C1	232	50001	6	0	0	1000	-1	-10	1	0
5097	npc_C1	233	50001	6	0	0	1000	-1	-9	1	0
5098	npc_C1	234	50001	6	0	0	1000	4	-8	1	0
5099	npc_C1	235	50001	6	0	0	1000	4	-7	1	0
5100	npc_C1	236	50001	6	0	0	1000	-8	1	1	0
5101	npc_C1	247	50001	6	0	0	1000	-1	-8	1	0
5102	npc_C1	248	50001	6	0	0	1000	-1	-7	1	0
5103	npc_C1	249	50001	6	0	0	1000	9	1	1	0
5104	npc_C1	250	50001	6	0	0	1000	8	1	1	0
5105	npc_C1	251	50001	6	0	0	1000	7	1	1	0
5106	npc_C1	252	50001	6	0	0	1000	11	-4	1	0
5107	npc_C1	253	50001	6	0	0	1000	10	-4	1	0
5108	npc_C1	254	50001	6	0	0	1000	9	-4	1	0
5109	npc_C1	255	50001	6	0	0	1000	8	-4	1	0
5110	npc_C1	256	50001	6	0	0	1000	7	-4	1	0
5111	npc_C1	257	50001	6	0	0	1000	3	6	1	0
5112	npc_C1	258	50001	6	0	0	1000	3	5	1	0
5113	npc_C1	259	50001	6	0	0	1000	3	4	1	0
5114	npc_C1	260	50001	6	0	0	1000	-2	8	1	0
5115	npc_C1	261	50001	6	0	0	1000	-2	6	1	0
5116	npc_C1	262	50001	6	0	0	1000	-2	7	1	0
5117	npc_C1	263	50001	6	0	0	1000	-2	5	1	0
5118	npc_C1	264	50001	6	0	0	1000	-2	4	1	0
5119	npc_C1	265	50001	6	0	0	1000	-7	1	1	0
5120	npc_C1	266	50001	6	0	0	1000	-6	1	1	0
5121	npc_C1	267	50001	6	0	0	1000	-5	1	1	0
5122	npc_C1	268	50001	6	0	0	1000	-4	1	1	0
5123	npc_C1	269	50001	6	0	0	1000	-7	-4	1	0
5124	npc_C1	270	50001	6	0	0	1000	-6	-4	1	0
5125	npc_C1	271	50001	6	0	0	1000	-5	-4	1	0
5126	npc_C1	272	50001	6	0	0	1000	-4	-4	1	0
5127	npc_C2	202	40001	6	1	0	12000	7	-3	1	24285403
5128	npc_C2	203	40001	6	1	0	12000	0	-10	1	24286966
5129	npc_C2	204	40001	6	1	1	12000	-7	-3	1	24286512
5130	npc_C2	206	40001	6	1	1	12000	-1	4	1	24262693
5131	npc_C2	237	20001	0	2	0	2400	-2	-19	1	5589089
5132	npc_C2	238	20001	0	2	0	2400	14	-9	1	5588447
5133	npc_C2	239	20001	0	2	0	2400	15	-1	1	5587772
5134	npc_C2	240	20001	0	2	0	2400	-15	-1	1	5585661
5135	npc_C2	241	20002	1	2	0	2400	10	6	1	5587235
5136	npc_C2	242	20002	1	2	0	2400	-9	-15	1	5589714
5137	npc_C2	243	20003	2	2	0	2550	-15	-10	1	0
5138	npc_C2	244	20003	2	2	0	2550	0	10	1	0
5139	npc_C2	245	20004	2	2	0	2550	6	-17	1	0
5140	npc_C2	246	20004	2	2	0	2550	-9	6	1	0
5141	npc_C2	1	10001	5	2	0	20000	-3	-6	1	172798077
5323	npc_C2	475	40002	6	1	1	12000	-21	12	1	43199013
5324	npc_C2	476	40002	6	1	1	12000	18	14	1	43200000
5325	npc_C2	477	40002	6	1	0	12000	17	-22	1	43199722
5326	npc_C2	478	40002	6	1	0	12000	-18	-25	1	43199700
5327	npc_C2	207	50001	6	0	0	1000	11	1	1	0
5328	npc_C2	208	50001	6	0	0	1000	11	0	1	0
5329	npc_C2	209	50001	6	0	0	1000	11	-1	1	0
5330	npc_C2	210	50001	6	0	0	1000	11	-2	1	0
5331	npc_C2	211	50001	6	0	0	1000	11	-3	1	0
5332	npc_C2	212	50001	6	0	0	1000	0	-11	1	0
5333	npc_C2	213	50001	6	0	0	1000	4	-11	1	0
5334	npc_C2	214	50001	6	0	0	1000	1	-11	1	0
5335	npc_C2	215	50001	6	0	0	1000	2	-11	1	0
5336	npc_C2	216	50001	6	0	0	1000	3	-11	1	0
5337	npc_C2	217	50001	6	0	0	1000	1	8	1	0
5338	npc_C2	218	50001	6	0	0	1000	0	8	1	0
5339	npc_C2	219	50001	6	0	0	1000	2	8	1	0
5340	npc_C2	220	50001	6	0	0	1000	-1	8	1	0
5341	npc_C2	221	50001	6	0	0	1000	3	7	1	0
5342	npc_C2	222	50001	6	0	0	1000	3	8	1	0
5343	npc_C2	223	50001	6	0	0	1000	-8	0	1	0
5344	npc_C2	224	50001	6	0	0	1000	-8	-1	1	0
5345	npc_C2	225	50001	6	0	0	1000	-8	-2	1	0
5346	npc_C2	226	50001	6	0	0	1000	-8	-3	1	0
5347	npc_C2	227	50001	6	0	0	1000	-8	-4	1	0
5348	npc_C2	228	50001	6	0	0	1000	4	-10	1	0
5349	npc_C2	229	50001	6	0	0	1000	10	1	1	0
5350	npc_C2	230	50001	6	0	0	1000	4	-9	1	0
5351	npc_C2	231	50001	6	0	0	1000	-1	-11	1	0
5352	npc_C2	232	50001	6	0	0	1000	-1	-10	1	0
5353	npc_C2	233	50001	6	0	0	1000	-1	-9	1	0
5354	npc_C2	234	50001	6	0	0	1000	4	-8	1	0
5355	npc_C2	235	50001	6	0	0	1000	4	-7	1	0
5356	npc_C2	236	50001	6	0	0	1000	-8	1	1	0
5357	npc_C2	247	50001	6	0	0	1000	-1	-8	1	0
5358	npc_C2	248	50001	6	0	0	1000	-1	-7	1	0
5359	npc_C2	249	50001	6	0	0	1000	9	1	1	0
5360	npc_C2	250	50001	6	0	0	1000	8	1	1	0
5361	npc_C2	251	50001	6	0	0	1000	7	1	1	0
5362	npc_C2	252	50001	6	0	0	1000	11	-4	1	0
5363	npc_C2	253	50001	6	0	0	1000	10	-4	1	0
5364	npc_C2	254	50001	6	0	0	1000	9	-4	1	0
5365	npc_C2	255	50001	6	0	0	1000	8	-4	1	0
5366	npc_C2	256	50001	6	0	0	1000	7	-4	1	0
5367	npc_C2	257	50001	6	0	0	1000	3	6	1	0
5368	npc_C2	258	50001	6	0	0	1000	3	5	1	0
5369	npc_C2	259	50001	6	0	0	1000	3	4	1	0
5370	npc_C2	260	50001	6	0	0	1000	-2	8	1	0
5371	npc_C2	261	50001	6	0	0	1000	-2	6	1	0
5372	npc_C2	262	50001	6	0	0	1000	-2	7	1	0
5373	npc_C2	263	50001	6	0	0	1000	-2	5	1	0
5374	npc_C2	264	50001	6	0	0	1000	-2	4	1	0
5375	npc_C2	265	50001	6	0	0	1000	-7	1	1	0
5376	npc_C2	266	50001	6	0	0	1000	-6	1	1	0
5377	npc_C2	267	50001	6	0	0	1000	-5	1	1	0
5378	npc_C2	268	50001	6	0	0	1000	-4	1	1	0
5379	npc_C2	269	50001	6	0	0	1000	-7	-4	1	0
5380	npc_C2	270	50001	6	0	0	1000	-6	-4	1	0
5381	npc_C2	271	50001	6	0	0	1000	-5	-4	1	0
5382	npc_C2	272	50001	6	0	0	1000	-4	-4	1	0
5383	npc_C3	202	40001	6	1	0	12000	7	-3	1	24285403
5384	npc_C3	203	40001	6	1	0	12000	0	-10	1	24286966
5385	npc_C3	204	40001	6	1	1	12000	-7	-3	1	24286512
5386	npc_C3	206	40001	6	1	1	12000	-1	4	1	24262693
5387	npc_C3	237	20001	0	2	0	2400	-2	-19	1	5591779
5388	npc_C3	238	20001	0	2	0	2400	14	-9	1	5591137
5389	npc_C3	239	20001	0	2	0	2400	15	-1	1	5590462
5390	npc_C3	240	20001	0	2	0	2400	-15	-1	1	5588351
5391	npc_C3	241	20002	1	2	0	2400	10	6	1	5589925
5392	npc_C3	242	20002	1	2	0	2400	-9	-15	1	5592404
5393	npc_C3	243	20003	2	2	0	2550	-15	-10	1	0
5394	npc_C3	244	20003	2	2	0	2550	0	10	1	0
5395	npc_C3	245	20004	2	2	0	2550	6	-17	1	0
5396	npc_C3	246	20004	2	2	0	2550	-9	6	1	0
5397	npc_C3	1	10001	5	2	0	20000	-3	-6	1	172798077
5579	npc_C3	475	40002	6	1	1	12000	-21	12	1	43199013
5580	npc_C3	476	40002	6	1	1	12000	18	14	1	43200000
5581	npc_C3	477	40002	6	1	0	12000	17	-22	1	43199722
5582	npc_C3	478	40002	6	1	0	12000	-18	-25	1	43199700
5583	npc_C3	523	50002	6	0	0	0	22	4	1	0
5584	npc_C3	524	50002	6	0	0	0	22	1	1	0
5585	npc_C3	525	50002	6	0	0	0	22	-2	1	0
5586	npc_C3	526	50002	6	0	0	0	22	-5	1	0
5587	npc_C3	527	50002	6	0	0	0	22	-8	1	0
5588	npc_C3	528	50002	6	0	0	0	22	7	1	0
5589	npc_C3	529	50002	6	0	0	0	22	10	1	0
5590	npc_C3	531	50002	6	0	0	0	-22	-7	1	144
5591	npc_C3	532	50002	6	0	0	0	-22	-4	1	0
5592	npc_C3	533	50002	6	0	0	0	-22	-1	1	0
5593	npc_C3	534	50002	6	0	0	0	-22	2	1	0
5594	npc_C3	535	50002	6	0	0	0	-22	5	1	0
5595	npc_C3	536	50002	6	0	0	0	-22	8	1	0
5596	npc_C3	537	50002	6	0	0	0	-22	-10	1	0
5597	npc_C3	538	50002	6	0	0	0	-22	-13	1	0
5598	npc_C3	207	50001	6	0	0	1000	11	1	1	0
5599	npc_C3	208	50001	6	0	0	1000	11	0	1	0
5600	npc_C3	209	50001	6	0	0	1000	11	-1	1	0
5601	npc_C3	210	50001	6	0	0	1000	11	-2	1	0
5602	npc_C3	211	50001	6	0	0	1000	11	-3	1	0
5603	npc_C3	212	50001	6	0	0	1000	0	-11	1	0
5604	npc_C3	213	50001	6	0	0	1000	4	-11	1	0
5605	npc_C3	214	50001	6	0	0	1000	1	-11	1	0
5606	npc_C3	215	50001	6	0	0	1000	2	-11	1	0
5607	npc_C3	216	50001	6	0	0	1000	3	-11	1	0
5608	npc_C3	217	50001	6	0	0	1000	1	8	1	0
5609	npc_C3	218	50001	6	0	0	1000	0	8	1	0
5610	npc_C3	219	50001	6	0	0	1000	2	8	1	0
5611	npc_C3	220	50001	6	0	0	1000	-1	8	1	0
5612	npc_C3	221	50001	6	0	0	1000	3	7	1	0
5613	npc_C3	222	50001	6	0	0	1000	3	8	1	0
5614	npc_C3	223	50001	6	0	0	1000	-8	0	1	0
5615	npc_C3	224	50001	6	0	0	1000	-8	-1	1	0
5616	npc_C3	225	50001	6	0	0	1000	-8	-2	1	0
5617	npc_C3	226	50001	6	0	0	1000	-8	-3	1	0
5618	npc_C3	227	50001	6	0	0	1000	-8	-4	1	0
5619	npc_C3	228	50001	6	0	0	1000	4	-10	1	0
5620	npc_C3	229	50001	6	0	0	1000	10	1	1	0
5621	npc_C3	230	50001	6	0	0	1000	4	-9	1	0
5622	npc_C3	231	50001	6	0	0	1000	-1	-11	1	0
5623	npc_C3	232	50001	6	0	0	1000	-1	-10	1	0
5624	npc_C3	233	50001	6	0	0	1000	-1	-9	1	0
5625	npc_C3	234	50001	6	0	0	1000	4	-8	1	0
5626	npc_C3	235	50001	6	0	0	1000	4	-7	1	0
5627	npc_C3	236	50001	6	0	0	1000	-8	1	1	0
5628	npc_C3	247	50001	6	0	0	1000	-1	-8	1	0
5629	npc_C3	248	50001	6	0	0	1000	-1	-7	1	0
5630	npc_C3	249	50001	6	0	0	1000	9	1	1	0
5631	npc_C3	250	50001	6	0	0	1000	8	1	1	0
5632	npc_C3	251	50001	6	0	0	1000	7	1	1	0
5633	npc_C3	252	50001	6	0	0	1000	11	-4	1	0
5634	npc_C3	253	50001	6	0	0	1000	10	-4	1	0
5635	npc_C3	254	50001	6	0	0	1000	9	-4	1	0
5636	npc_C3	255	50001	6	0	0	1000	8	-4	1	0
5637	npc_C3	256	50001	6	0	0	1000	7	-4	1	0
5638	npc_C3	257	50001	6	0	0	1000	3	6	1	0
5639	npc_C3	258	50001	6	0	0	1000	3	5	1	0
5640	npc_C3	259	50001	6	0	0	1000	3	4	1	0
5641	npc_C3	260	50001	6	0	0	1000	-2	8	1	0
5642	npc_C3	261	50001	6	0	0	1000	-2	6	1	0
5643	npc_C3	262	50001	6	0	0	1000	-2	7	1	0
5644	npc_C3	263	50001	6	0	0	1000	-2	5	1	0
5645	npc_C3	264	50001	6	0	0	1000	-2	4	1	0
5646	npc_C3	265	50001	6	0	0	1000	-7	1	1	0
5647	npc_C3	266	50001	6	0	0	1000	-6	1	1	0
5648	npc_C3	267	50001	6	0	0	1000	-5	1	1	0
5649	npc_C3	268	50001	6	0	0	1000	-4	1	1	0
5650	npc_C3	269	50001	6	0	0	1000	-7	-4	1	0
5651	npc_C3	270	50001	6	0	0	1000	-6	-4	1	0
5652	npc_C3	271	50001	6	0	0	1000	-5	-4	1	0
5653	npc_C3	272	50001	6	0	0	1000	-4	-4	1	0
5654	npc_C3	479	50001	6	0	0	1000	20	18	1	0
5655	npc_C3	480	50001	6	0	0	1000	21	18	1	0
5656	npc_C3	481	50001	6	0	0	1000	22	18	1	0
5657	npc_C3	483	50001	6	0	0	1000	19	18	1	0
5658	npc_C3	484	50001	6	0	0	1000	18	18	1	0
5659	npc_C3	488	50001	6	0	0	1000	22	17	1	0
5660	npc_C3	489	50001	6	0	0	1000	22	14	1	0
5661	npc_C3	490	50001	6	0	0	1000	22	15	1	0
5662	npc_C3	491	50001	6	0	0	1000	22	16	1	0
5663	npc_C3	492	50001	6	0	0	1000	-22	12	1	0
5664	npc_C3	493	50001	6	0	0	1000	-22	13	1	0
5665	npc_C3	494	50001	6	0	0	1000	-22	14	1	0
5666	npc_C3	495	50001	6	0	0	1000	-22	15	1	0
5667	npc_C3	496	50001	6	0	0	1000	-22	16	1	0
5668	npc_C3	497	50001	6	0	0	1000	-21	16	1	0
5669	npc_C3	498	50001	6	0	0	1000	-20	16	1	0
5670	npc_C3	499	50001	6	0	0	1000	-19	16	1	0
5671	npc_C3	500	50001	6	0	0	1000	-18	16	1	0
5672	npc_C3	501	50001	6	0	0	1000	-19	-22	1	0
5673	npc_C3	502	50001	6	0	0	1000	-19	-23	1	0
5674	npc_C3	503	50001	6	0	0	1000	-19	-24	1	0
5675	npc_C3	506	50001	6	0	0	1000	-19	-25	1	0
5676	npc_C3	507	50001	6	0	0	1000	-19	-26	1	0
5677	npc_C3	508	50001	6	0	0	1000	-18	-26	1	0
5678	npc_C3	509	50001	6	0	0	1000	-17	-26	1	0
5679	npc_C3	510	50001	6	0	0	1000	-16	-26	1	0
5680	npc_C3	511	50001	6	0	0	1000	-15	-26	1	0
5681	npc_C3	512	50001	6	0	0	1000	21	-19	1	0
5682	npc_C3	513	50001	6	0	0	1000	17	-23	1	0
5683	npc_C3	514	50001	6	0	0	1000	18	-23	1	0
5684	npc_C3	515	50001	6	0	0	1000	19	-23	1	0
5685	npc_C3	516	50001	6	0	0	1000	20	-23	1	0
5686	npc_C3	517	50001	6	0	0	1000	21	-23	1	0
5687	npc_C3	518	50001	6	0	0	1000	21	-22	1	0
5688	npc_C3	519	50001	6	0	0	1000	21	-21	1	0
5689	npc_C3	520	50001	6	0	0	1000	21	-20	1	0
5690	npc_C4	202	40001	6	2	0	17000	7	-3	1	24285403
5691	npc_C4	203	40001	6	2	0	17000	0	-10	1	24286966
5692	npc_C4	204	40001	6	2	1	17000	-7	-3	1	24286512
5693	npc_C4	206	40001	6	2	1	17000	-1	4	1	24262693
5694	npc_C4	237	20001	0	4	0	12000	-2	-19	1	13808708
5695	npc_C4	238	20001	0	4	0	12000	14	-9	1	13808708
5696	npc_C4	239	20001	0	4	0	12000	15	-1	1	13808708
5697	npc_C4	240	20001	0	4	0	12000	-15	-1	1	13808708
5698	npc_C4	241	20002	1	4	0	12000	10	6	1	13808708
5699	npc_C4	242	20002	1	4	0	12000	-9	-15	1	13808708
5700	npc_C4	243	20003	2	5	0	16250	-15	-10	1	0
5701	npc_C4	244	20003	2	5	0	16250	0	10	1	0
5702	npc_C4	245	20004	2	5	0	16250	6	-17	1	0
5703	npc_C4	246	20004	2	5	0	16250	-9	6	1	0
5704	npc_C4	1	10001	5	3	0	100000	-3	-6	1	172798077
5886	npc_C4	475	40002	6	2	1	17000	-21	12	1	43199013
5887	npc_C4	476	40002	6	2	1	17000	18	14	1	43200000
5888	npc_C4	477	40002	6	2	0	17000	17	-22	1	43199722
5889	npc_C4	478	40002	6	2	0	17000	-18	-25	1	43199700
5890	npc_C4	523	50002	6	0	0	0	22	4	1	0
5891	npc_C4	524	50002	6	0	0	0	22	1	1	0
5892	npc_C4	525	50002	6	0	0	0	22	-2	1	0
5893	npc_C4	526	50002	6	0	0	0	22	-5	1	0
5894	npc_C4	527	50002	6	0	0	0	22	-8	1	0
5895	npc_C4	528	50002	6	0	0	0	22	7	1	0
5896	npc_C4	529	50002	6	0	0	0	22	10	1	0
5897	npc_C4	531	50002	6	0	0	0	-22	-7	1	144
5898	npc_C4	532	50002	6	0	0	0	-22	-4	1	0
5899	npc_C4	533	50002	6	0	0	0	-22	-1	1	0
5900	npc_C4	534	50002	6	0	0	0	-22	2	1	0
5901	npc_C4	535	50002	6	0	0	0	-22	5	1	0
5902	npc_C4	536	50002	6	0	0	0	-22	8	1	0
5903	npc_C4	537	50002	6	0	0	0	-22	-10	1	0
5904	npc_C4	538	50002	6	0	0	0	-22	-13	1	0
5905	npc_C4	207	50001	6	1	0	2250	11	1	1	0
5906	npc_C4	208	50001	6	1	0	2250	11	0	1	0
5907	npc_C4	209	50001	6	1	0	2250	11	-1	1	0
5908	npc_C4	210	50001	6	1	0	2250	11	-2	1	0
5909	npc_C4	211	50001	6	1	0	2250	11	-3	1	0
5910	npc_C4	212	50001	6	1	0	2250	0	-11	1	0
5911	npc_C4	213	50001	6	1	0	2250	4	-11	1	0
5912	npc_C4	214	50001	6	1	0	2250	1	-11	1	0
5913	npc_C4	215	50001	6	1	0	2250	2	-11	1	0
5914	npc_C4	216	50001	6	1	0	2250	3	-11	1	0
5915	npc_C4	217	50001	6	1	0	2250	1	8	1	0
5916	npc_C4	218	50001	6	1	0	2250	0	8	1	0
5917	npc_C4	219	50001	6	1	0	2250	2	8	1	0
5918	npc_C4	220	50001	6	1	0	2250	-1	8	1	0
5919	npc_C4	221	50001	6	1	0	2250	3	7	1	0
5920	npc_C4	222	50001	6	1	0	2250	3	8	1	0
5921	npc_C4	223	50001	6	1	0	2250	-8	0	1	0
5922	npc_C4	224	50001	6	1	0	2250	-8	-1	1	0
5923	npc_C4	225	50001	6	1	0	2250	-8	-2	1	0
5924	npc_C4	226	50001	6	1	0	2250	-8	-3	1	0
5925	npc_C4	227	50001	6	1	0	2250	-8	-4	1	0
5926	npc_C4	228	50001	6	1	0	2250	4	-10	1	0
5927	npc_C4	229	50001	6	1	0	2250	10	1	1	0
5928	npc_C4	230	50001	6	1	0	2250	4	-9	1	0
5929	npc_C4	231	50001	6	1	0	2250	-1	-11	1	0
5930	npc_C4	232	50001	6	1	0	2250	-1	-10	1	0
5931	npc_C4	233	50001	6	1	0	2250	-1	-9	1	0
5932	npc_C4	234	50001	6	1	0	2250	4	-8	1	0
5933	npc_C4	235	50001	6	1	0	2250	4	-7	1	0
5934	npc_C4	236	50001	6	1	0	2250	-8	1	1	0
5935	npc_C4	247	50001	6	1	0	2250	-1	-8	1	0
5936	npc_C4	248	50001	6	1	0	2250	-1	-7	1	0
5937	npc_C4	249	50001	6	1	0	2250	9	1	1	0
5938	npc_C4	250	50001	6	1	0	2250	8	1	1	0
5939	npc_C4	251	50001	6	1	0	2250	7	1	1	0
5940	npc_C4	252	50001	6	1	0	2250	11	-4	1	0
5941	npc_C4	253	50001	6	1	0	2250	10	-4	1	0
5942	npc_C4	254	50001	6	1	0	2250	9	-4	1	0
5943	npc_C4	255	50001	6	1	0	2250	8	-4	1	0
5944	npc_C4	256	50001	6	1	0	2250	7	-4	1	0
5945	npc_C4	257	50001	6	1	0	2250	3	6	1	0
5946	npc_C4	258	50001	6	1	0	2250	3	5	1	0
5947	npc_C4	259	50001	6	1	0	2250	3	4	1	0
5948	npc_C4	260	50001	6	1	0	2250	-2	8	1	0
5949	npc_C4	261	50001	6	1	0	2250	-2	6	1	0
5950	npc_C4	262	50001	6	1	0	2250	-2	7	1	0
5951	npc_C4	263	50001	6	1	0	2250	-2	5	1	0
5952	npc_C4	264	50001	6	1	0	2250	-2	4	1	0
5953	npc_C4	265	50001	6	1	0	2250	-7	1	1	0
5954	npc_C4	266	50001	6	1	0	2250	-6	1	1	0
5955	npc_C4	267	50001	6	1	0	2250	-5	1	1	0
5956	npc_C4	268	50001	6	1	0	2250	-4	1	1	0
5957	npc_C4	269	50001	6	1	0	2250	-7	-4	1	0
5958	npc_C4	270	50001	6	1	0	2250	-6	-4	1	0
5959	npc_C4	271	50001	6	1	0	2250	-5	-4	1	0
